,index,x0,iata,latitude,longitude,country,state,region,hub
524,524,0.001229934617619713,HYS,38.84611111,-99.27416667,US,KS,centre,no
525,525,0.0011287494783444993,IGM,35.25666667,-113.94,US,AZ,west,no
526,526,0.998275990410649,LBL,37.04444444,-100.96055556,US,KS,centre,no
527,527,0.004156050751272016,MCK,40.20611111,-100.59,US,NE,centre,no
528,528,0.5175205015571268,MUO,43.04361111,-115.87166667,US,ID,west,no
529,529,0.001740218402918064,MWH,47.205,-119.31555556,US,WA,west,no
530,530,0.6034433622800539,OGD,41.19638889,-112.01083333,US,UT,west,no
531,531,0.8311662733475819,PRC,34.65,-112.42416667,US,AZ,west,no
532,532,0.007929488166121237,RIW,43.06444444,-108.45694444,US,WY,west,no
533,533,0.2761741639074243,VEL,40.43888889,-109.51027778,US,UT,west,no
534,534,0.0038286740166325484,DET,42.40666667,-83.00833333,US,MI,east,no
535,535,0.21974821360194133,NTD,34.12027778,-119.12,US,CA,west,no
536,536,0.8639456451480019,ROW,33.30166667,-104.53055556,US,NM,west,no
537,537,0.43613252675147707,INL,48.56305556,-93.40416667,US,MN,centre,no
538,538,0.0019031463759462029,DMA,32.16638889,-110.8825,US,AZ,west,no
539,539,0.21517860802088964,DPA,41.91555556,-88.24666667,US,IL,east,no
540,540,0.2300581428590799,AZ4,33.7875,-113.6425,US,AZ,west,no
541,541,0.46644180616602293,L41,36.8125,-111.64666667,US,AZ,west,no
542,542,0.0010522296429288807,DRT,29.37416667,-100.92722222,US,TX,centre,no
543,543,0.9226558352254527,UIN,39.94416667,-91.19722222,US,IL,east,no
544,544,0.0010195790662242807,ESC,45.72055556,-87.08666667,US,MI,east,no
545,545,0.9983330687661398,IMT,45.81555556,-88.11416667,US,MI,east,no
546,546,0.8590198283145467,DVL,48.11305556,-98.9075,US,ND,centre,no
547,547,0.0045069848766246005,JMS,46.93,-98.67833333,US,ND,centre,no
548,548,0.9977372983939583,EAT,47.39972222,-120.20777778,US,WA,west,no
549,549,0.00642720065940886,RHI,45.63138889,-89.4575,US,WI,centre,no
550,550,0.42644080876513346,EDW,34.9,-117.86666667,US,CA,west,no
551,551,0.9983088129663408,INS,36.58722222,-115.67333333,US,NV,west,no
552,552,0.5535818128009895,EKI,41.72222222,-85.99222222,US,IN,east,no
553,553,0.7334101346209174,EKO,40.82388889,-115.78972222,US,NV,west,no
554,554,0.3566860034126214,ELD,33.22055556,-92.81472222,US,AR,centre,no
555,555,0.3471250459134814,LGU,41.7875,-111.855,US,UT,west,no
556,556,0.4602342117391111,YUM,32.65666667,-114.60583333,US,AZ,west,no
557,557,0.11948838571056562,MOD,37.62694444,-120.95527778,US,CA,west,no
558,558,0.0013422694005443588,OTS,48.49916667,-122.66111111,US,WA,west,no
559,559,0.06677204366414298,ESN,38.80277778,-76.06777778,US,MD,east,no
560,560,0.31843605471053205,SBM,43.77166667,-87.85222222,US,WI,centre,no
561,561,0.7786033996286714,FFO,39.82611111,-84.04833333,US,OH,east,no
562,562,0.9985853269223579,PAM,30.06972222,-85.57611111,US,FL,east,no
563,563,0.42712636660926995,FFT,38.1825,-84.90472222,US,KY,centre,no
564,564,0.09410309942750662,FHB,30.61194444,-81.46111111,US,FL,east,no
565,565,0.9989748720518098,MTN,39.32555556,-76.41388889,US,MD,east,no
566,566,0.9978102856203929,FHU,31.58888889,-110.34305556,US,AZ,west,no
567,567,0.001309898888441171,FID,41.25138889,-72.03166667,US,NY,east,no
568,568,0.9398993132532008,GUF,30.29055556,-87.67166667,US,AL,centre,no
569,569,0.6733399261808904,MQY,36.00888889,-86.52,US,TN,east,no
570,570,0.004758047242143642,PGR,36.06388889,-90.50916667,US,AR,centre,no
571,571,0.0011349403842729614,SOW,34.26444444,-110.00416667,US,AZ,west,no
572,572,0.9978486755867093,FOD,42.5525,-94.18972222,US,IA,centre,no
573,573,0.48540623010474937,LRU,32.29083333,-106.92166667,US,NM,west,no
574,574,0.0588182202179352,FOK,40.84361111,-72.63222222,US,NY,east,no
575,575,0.9985836303362797,NPT,41.53083333,-71.2825,US,RI,east,no
576,576,0.3212797069858822,NY3,42.45,-75.01638889,US,NY,east,no
577,577,0.656540275518276,FPR,27.49305556,-80.36777778,US,FL,east,no
578,578,0.9985760748388581,NUW,48.35222222,-122.65416667,US,WA,west,no
579,579,0.9981615102990827,WSX,48.66666667,-122.88333333,US,WA,west,no
580,580,0.32981507088946543,CNO,33.97083333,-117.64138889,US,CA,west,no
581,581,0.3001767834667981,FTY,33.77916667,-84.52138889,US,GA,east,no
582,582,0.9985764185178514,FVO,45.24722222,-122.77,US,OR,west,no
583,583,0.4909697531302721,GON,41.32888889,-72.04638889,US,CT,east,no
584,584,0.16138663393313282,GAI,39.16833333,-77.16611111,US,MD,east,no
585,585,0.6551626263612252,MVM,36.70972222,-110.23694444,US,AZ,west,no
586,586,0.9983883105089176,UXR,37.01555556,-110.19916667,US,UT,west,no
587,587,0.9801283292966406,GED,38.68916667,-75.35888889,US,DE,east,no
588,588,0.025442996475285123,GFL,43.34444444,-73.60916667,US,NY,east,no
589,589,0.9973769584408573,MCD,45.86472222,-84.63722222,US,MI,east,no
590,590,0.6849730388857633,NYL,32.65666667,-114.60583333,US,AZ,west,no
591,591,0.07819449793191739,GSB,35.33972222,-77.96,US,NC,east,no
592,592,0.0014232441836733551,GTU,30.67888889,-97.67944444,US,TX,centre,no
593,593,0.30640297185779763,GUS,40.64805556,-86.15222222,US,IN,east,no
594,594,0.0014587934626044132,HAO,39.36444444,-84.52472222,US,OH,east,no
595,595,0.1830479026817984,HBV,27.34944444,-98.73694444,US,TX,centre,no
596,596,0.3466205620975921,VWK,43.05083333,-73.86111111,US,NY,east,no
597,597,0.9980064008903847,NKT,34.9025,-76.88138889,US,NC,east,no
598,598,0.0017161818839664929,HIB,47.38861111,-92.83861111,US,MN,centre,no
599,599,0.002336727956411586,TVF,48.06611111,-96.185,US,MN,centre,no
600,600,0.13440907365473803,HIF,41.12361111,-111.97194444,US,UT,west,no
601,601,0.4075202711679157,HMN,32.85138889,-106.10166667,US,NM,west,no
602,602,0.4666664956758645,HOT,34.47888889,-93.09611111,US,AR,centre,no
603,603,0.9965403809300972,NZY,32.69916667,-117.21444444,US,CA,west,no
604,604,0.9869468577217166,FCM,44.82722222,-93.45722222,US,MN,centre,no
605,605,0.9986825181997571,IOW,41.64027778,-91.54722222,US,IA,centre,no
606,606,0.4902615229906326,JZI,36.59277778,-86.47666667,US,TN,east,no
607,607,0.9982401924632307,MNZ,38.72194444,-77.51805556,US,VA,east,no
608,608,0.733528619706797,NY4,44.67666667,-74.94833333,US,NY,east,no
609,609,0.07552393110608391,OH5,39.24666667,-84.38888889,US,OH,east,no
610,610,0.8294972351350398,PWA,35.53277778,-97.64916667,US,OK,centre,no
611,611,0.5273133856008098,PYM,41.90972222,-70.72944444,US,MA,east,no
612,612,0.9986536416517541,RAC,42.76111111,-87.81388889,US,WI,centre,no
613,613,0.0017632722447267928,ROG,36.37222222,-94.10694444,US,AR,centre,no
614,614,0.7830902976246783,RQR,45.42555556,-84.91333333,US,MI,east,no
615,615,0.8319040945576917,TMB,25.64583333,-80.43194444,US,FL,east,no
616,616,0.006908669871483723,UBF,41.68805556,-69.99,US,MA,east,no
617,617,0.9989619658071527,UES,43.03833333,-88.23,US,WI,centre,no
618,618,0.9987089025438384,UST,29.95861111,-81.33888889,US,FL,east,no
619,619,0.13253886619976032,VRB,27.6525,-80.41361111,US,FL,east,no
620,620,0.2996568245327402,WDG,36.37916667,-97.79083333,US,OK,centre,no
621,621,0.705984619088701,WVL,44.53388889,-69.67583333,US,ME,east,no
622,622,0.9886928345147162,HRO,36.26166667,-93.15555556,US,AR,centre,no
623,623,0.9961142764046801,HST,25.48805556,-80.38416667,US,FL,east,no
624,624,0.5891673009829921,VCT,28.85111111,-96.91444444,US,TX,centre,no
625,625,0.11411723824961834,ID1,43.74194444,-111.09777778,US,ID,west,no
626,626,0.9979846045031955,LMT,42.16305556,-121.73583333,US,OR,west,no
627,627,0.0012944144609009236,STC,45.54527778,-94.05833333,US,MN,centre,no
628,628,0.2376484335112078,MI4,44.62527778,-86.20083333,US,MI,east,no
629,629,0.9978398801964597,IPL,32.83722222,-115.57472222,US,CA,west,no
630,630,0.9963048620491324,IPT,41.24222222,-76.92055556,US,PA,east,no
631,631,0.9915781849350739,IRK,40.0925,-92.54388889,US,MO,centre,no
632,632,0.9986003067260335,IWD,46.52555556,-90.13166667,US,MI,east,no
633,633,0.05307447821162598,JBR,35.83,-90.64833333,US,AR,centre,no
634,634,0.9964697843036923,JLN,37.14972222,-94.49777778,US,MO,centre,no
635,635,0.0011991573460458731,TBN,37.74138889,-92.14055556,US,MO,centre,no
636,636,0.998418682531844,JZL,33.02333333,-118.58805556,US,CA,west,no
637,637,0.0019716641159280013,MVW,48.47027778,-122.41055556,US,WA,west,no
638,638,0.5766689322631801,SSW,48.675,-123.17361111,US,WA,west,no
639,639,0.693417679940187,XXV,48.50416667,-122.81388889,US,WA,west,no
640,640,0.9715791999741744,LAL,27.98888889,-82.01472222,US,FL,east,no
641,641,0.0014360352086034965,MCE,37.28472222,-120.51277778,US,CA,west,no
642,642,0.03522539159201432,SGR,29.62222222,-95.65666667,US,TX,centre,no
643,643,0.07995906632781191,TVL,38.89416667,-119.99444444,US,CA,west,no
644,644,0.9573482472863949,WMC,40.89777778,-117.80361111,US,NV,west,no
645,645,0.4927306156719639,MMH,37.63111111,-118.85138889,US,CA,west,no
646,646,0.8230807242443501,OSH,43.98388889,-88.55694444,US,WI,centre,no
647,647,0.001483396852910353,OXR,34.20111111,-119.20638889,US,CA,west,no
648,648,0.5028077263674069,SVN,32.01,-81.14583333,US,GA,east,no
649,649,0.9972682920700476,LEW,44.0475,-70.28388889,US,ME,east,no
650,650,0.9987906995688042,CGS,38.98055556,-76.92277778,US,MD,east,no
651,651,0.24532703456560892,LFI,37.08277778,-76.36083333,US,VA,east,no
652,652,0.12251641902296262,LJN,29.03833333,-95.45694444,US,TX,centre,no
653,653,0.0009392913420138484,BYW,48.57916667,-122.825,US,WA,west,no
654,654,0.1291217221283773,ODW,48.25333333,-122.6725,US,WA,west,no
655,655,0.02040582127016847,TIW,47.26805556,-122.57694444,US,WA,west,no
656,656,0.03810197312123671,TWD,48.05,-122.8,US,WA,west,no
657,657,0.4031735968870189,SSI,31.15055556,-81.38944444,US,GA,east,no
658,658,0.5624076525966983,LRO,37.83666667,-121.27222222,US,CA,west,no
659,659,0.9972617471395461,SSC,33.97277778,-80.47305556,US,SC,east,no
660,660,0.0009919475491511945,LZU,33.97777778,-83.96222222,US,GA,east,no
661,661,0.1352549247631318,MBL,44.27388889,-86.25333333,US,MI,east,no
662,662,0.15280480195293686,MCC,38.66777778,-121.39944444,US,CA,west,no
663,663,0.9987313363398278,PAH,37.06111111,-88.7725,US,KY,centre,no
664,664,0.5769629480101822,MFH,36.835,-114.05527778,US,NV,west,no
665,665,0.7982508178577254,MHV,35.06666667,-118.15,US,CA,west,no
666,666,0.0011260525886924318,NQX,24.57527778,-81.68916667,US,FL,east,no
667,667,0.7541398720684653,VYS,41.35194444,-89.15305556,US,IL,east,no
668,668,0.0011182626164196313,MO2,38.5875,-90.99388889,US,MO,centre,no
669,669,0.9717921999458571,MPV,44.20333333,-72.56666667,US,VT,east,no
670,670,0.43888913530790646,SD2,43.22166667,-99.40333333,US,SD,centre,no
671,671,0.06804856667503507,MTC,42.60083333,-82.83722222,US,MI,east,no
672,672,0.5760111300547363,MTH,24.72611111,-81.05138889,US,FL,east,no
673,673,0.8060529776947121,MTP,41.07666667,-71.92055556,US,NY,east,no
674,674,0.0012823076222531337,MYF,32.81583333,-117.13944444,US,CA,west,no
675,675,0.002804384338244372,NIP,30.23416667,-81.67527778,US,FL,east,no
676,676,0.9041874173519137,NHK,38.29166667,-76.41638889,US,MD,east,no
677,677,0.0949192791010953,TIK,35.41833333,-97.38888889,US,OK,centre,no
678,678,0.8729524369075878,NJK,32.8275,-115.66888889,US,CA,west,no
679,679,0.9534546174646812,NKX,32.86916667,-117.14361111,US,CA,west,no
680,680,0.4123955096358815,NY1,41.98527778,-73.96416667,US,NY,east,no
681,681,0.472306308992529,NY2,43.35083333,-76.38805556,US,NY,east,no
682,682,0.5150804444790553,NY5,41.7075,-73.73805556,US,NY,east,no
683,683,0.0014017173785156884,LCI,43.57138889,-71.42111111,US,NH,east,no
684,684,0.958183956070884,OLM,46.97361111,-122.90333333,US,WA,west,no
685,685,0.4388217251961522,MDH,37.78138889,-89.24694444,US,IL,east,no
686,686,0.0012530454456501235,CLU,39.26194444,-85.89638889,US,IN,east,no
687,687,0.9986439536452151,VGC,42.84388889,-75.56138889,US,NY,east,no
688,688,0.910952049296103,WGO,39.14111111,-78.14277778,US,VA,east,no
689,689,0.605989910583392,PDT,45.69833333,-118.83611111,US,OR,west,no
690,690,0.006802756469340455,PGS,35.52833333,-113.24666667,US,AZ,west,no
691,691,0.002204639597938778,LWM,42.7175,-71.1225,US,MA,east,no
692,692,0.38018256618445884,PWK,42.1125,-87.90111111,US,IL,east,no
693,693,0.5224195063369825,UDD,33.74833333,-116.27416667,US,CA,west,no
694,694,0.0012694996607983012,PNE,40.08027778,-75.0125,US,PA,east,no
695,695,0.6229439807203466,POU,41.62805556,-73.88277778,US,NY,east,no
696,696,0.228458318472371,RNT,47.49305556,-122.21583333,US,WA,west,no
697,697,0.8876194782730957,U36,42.92111111,-112.88111111,US,ID,west,no
698,698,0.9953747019420037,SCH,42.8525,-73.93,US,NY,east,no
699,699,0.3640311324558461,C01,34.21388889,-119.09444444,US,CA,west,no
700,700,0.5441625199350212,SGH,39.83833333,-83.83972222,US,OH,east,no
701,701,0.9988395791414129,SGU,37.09305556,-113.59222222,US,UT,west,no
702,702,0.9991866419285164,BIX,30.41111111,-88.92361111,US,MS,centre,no
703,703,0.0011123247432726982,WYS,44.68666667,-111.10472222,US,MT,west,no
704,704,0.8172687094734503,MVL,44.53583333,-72.61444444,US,VT,east,no
705,705,0.001878784877977476,UXO,42.55416667,-71.75888889,US,MA,east,no
706,706,0.8177673465735767,TKF,39.32,-120.13944444,US,CA,west,no
707,707,0.6868490156346025,TN2,36.05583333,-85.53083333,US,TN,east,no
708,708,0.0017221502306081424,UT1,40.48194444,-111.42888889,US,UT,west,no
709,709,0.00138048718923708,VAD,30.96833333,-83.19305556,US,GA,east,no
710,710,0.9981011423234151,TIX,28.51222222,-80.79944444,US,FL,east,no
711,711,0.4318924923111372,WJF,34.74055556,-118.22,US,CA,west,no
712,712,0.0013027354528774824,SC1,32.4775,-80.72305556,US,SC,east,no
713,713,0.13793724206102528,,,,,,,
714,714,0.9660779342001113,,,,,,,
715,715,0.005042590193197915,,,,,,,
716,716,0.0017750295307092656,,,,,,,
717,717,0.997907282176226,,,,,,,
718,718,0.0009680775773625608,,,,,,,
719,719,0.3887364031078105,,,,,,,
720,720,0.9983913848729463,,,,,,,
721,721,0.45001012641248933,,,,,,,
722,722,0.219090029078858,,,,,,,
723,723,0.019365815219730884,,,,,,,
724,724,0.0020343110659959106,,,,,,,
725,725,0.9988693719142999,,,,,,,
726,726,0.2093517671252781,,,,,,,
727,727,0.13010233038930363,,,,,,,
728,728,0.8138634944086895,,,,,,,
729,729,0.5379606628136611,,,,,,,
730,730,0.8138396624943162,,,,,,,
731,731,0.271981198470266,,,,,,,
732,732,0.33264196399646523,,,,,,,
733,733,0.8855481568704997,,,,,,,
734,734,0.0017352200211460782,,,,,,,
735,735,0.649719632368169,,,,,,,
736,736,0.994145852047728,,,,,,,
737,737,0.002152570074689816,,,,,,,
738,738,0.7091223270260801,,,,,,,
739,739,0.47489351271310914,,,,,,,
740,740,0.1467957851363355,,,,,,,
741,741,0.002336616667523579,,,,,,,
742,742,0.049106291525900854,,,,,,,
743,743,0.7840875229998098,,,,,,,
744,744,0.9637420073164958,,,,,,,
745,745,0.9086699454404134,,,,,,,
746,746,0.0319888894844649,,,,,,,
747,747,0.0012763838797568402,,,,,,,
748,748,0.0018831659108926398,,,,,,,
749,749,0.00164200819921493,,,,,,,
750,750,0.4011125331866157,,,,,,,
751,751,0.4294698828914615,,,,,,,
752,752,0.17808694747267592,,,,,,,
753,753,0.0007661459310431805,,,,,,,
754,754,0.9988838314462409,,,,,,,
755,755,0.570416048899474,,,,,,,
756,756,0.5559913164772562,,,,,,,
757,757,0.7539921842504471,,,,,,,
758,758,0.7349754364580976,,,,,,,
759,759,0.9986702059351634,,,,,,,
760,760,0.9989503155402912,,,,,,,
761,761,0.6407675368932584,,,,,,,
762,762,0.8348929665821988,,,,,,,
763,763,0.2971444469133099,,,,,,,
764,764,0.9986790634028591,,,,,,,
765,765,0.18779093622160783,,,,,,,
766,766,0.30322536627397223,,,,,,,
767,767,0.08322272870233509,,,,,,,
768,768,0.16911748138600227,,,,,,,
769,769,0.16450839462384773,,,,,,,
770,770,0.3244992856282485,,,,,,,
771,771,0.5730373644141975,,,,,,,
772,772,0.6980007494587802,,,,,,,
773,773,0.7795648353416704,,,,,,,
774,774,0.001755527317535515,,,,,,,
775,775,0.43564723935607,,,,,,,
776,776,0.0014536020109745965,,,,,,,
777,777,0.27830814580066887,,,,,,,
778,778,0.28444916944856274,,,,,,,
779,779,0.6167593353898823,,,,,,,
780,780,0.001594447677219017,,,,,,,
781,781,0.21231166074656613,,,,,,,
782,782,0.8167932128839164,,,,,,,
783,783,0.21749614814839324,,,,,,,
784,784,0.46775932605415355,,,,,,,
785,785,0.8238671996827911,,,,,,,
786,786,0.727103515340484,,,,,,,
787,787,0.5416904440805203,,,,,,,
788,788,0.18814704800730117,,,,,,,
789,789,0.5358156365883924,,,,,,,
790,790,0.8469724854629542,,,,,,,
791,791,0.7607005225372863,,,,,,,
792,792,0.001597912525245641,,,,,,,
793,793,0.7160253928596063,,,,,,,
794,794,0.9981770162956178,,,,,,,
795,795,0.4155615390310786,,,,,,,
796,796,0.8610564371169753,,,,,,,
797,797,0.0011537014778965605,,,,,,,
798,798,0.8334830247445197,,,,,,,
799,799,0.0022977417147149472,,,,,,,
800,800,0.9966760219186823,,,,,,,
801,801,0.0011585173854705667,,,,,,,
802,802,0.258388487631691,,,,,,,
803,803,0.2565699665508851,,,,,,,
804,804,0.0014314948513018144,,,,,,,
805,805,0.9981248890964719,,,,,,,
806,806,0.9154106439140044,,,,,,,
807,807,0.8641852130047716,,,,,,,
808,808,0.6408952424279524,,,,,,,
809,809,0.9989870567615793,,,,,,,
810,810,0.9984035264359313,,,,,,,
811,811,0.0020740609427233455,,,,,,,
812,812,0.9985941545903687,,,,,,,
813,813,0.9971184214854883,,,,,,,
814,814,0.5701866168194634,,,,,,,
815,815,0.861367552261825,,,,,,,
816,816,0.5182965437227606,,,,,,,
817,817,0.8564165487431709,,,,,,,
818,818,0.10198814622697258,,,,,,,
819,819,0.9986911973209841,,,,,,,
820,820,0.6421794570770208,,,,,,,
821,821,0.001164022804762362,,,,,,,
822,822,0.3925066618714679,,,,,,,
823,823,0.798996840243052,,,,,,,
824,824,0.4672070185646929,,,,,,,
825,825,0.4593502549962288,,,,,,,
826,826,0.2448695755409762,,,,,,,
827,827,0.7083701740663508,,,,,,,
828,828,0.0024186694154362267,,,,,,,
829,829,0.9981447690713497,,,,,,,
830,830,0.9964635550216372,,,,,,,
831,831,0.4684329834194203,,,,,,,
832,832,0.6350911880270518,,,,,,,
833,833,0.9608134421531821,,,,,,,
834,834,0.060754254562948425,,,,,,,
835,835,0.44242959683174604,,,,,,,
836,836,0.9544008381193334,,,,,,,
837,837,0.6338068413337352,,,,,,,
838,838,0.0015227793956573035,,,,,,,
839,839,0.01345926038223159,,,,,,,
840,840,0.07780638496618374,,,,,,,
841,841,0.011723605461381442,,,,,,,
842,842,0.21736598296798637,,,,,,,
843,843,0.6267993718539245,,,,,,,
844,844,0.998791974926318,,,,,,,
845,845,0.2999966258828908,,,,,,,
846,846,0.9757588817986598,,,,,,,
847,847,0.9986498435930442,,,,,,,
848,848,0.5256820124125489,,,,,,,
849,849,0.49072802331236876,,,,,,,
850,850,0.2621909601290155,,,,,,,
851,851,0.0014727387738967988,,,,,,,
852,852,0.11758657299544562,,,,,,,
853,853,0.000982690733499048,,,,,,,
854,854,0.9985922426433517,,,,,,,
855,855,0.1528333590813081,,,,,,,
856,856,0.7260109829177347,,,,,,,
857,857,0.6043119840741259,,,,,,,
858,858,0.9928218568936975,,,,,,,
859,859,0.6005200216153995,,,,,,,
860,860,0.999041503529008,,,,,,,
861,861,0.7062310573381754,,,,,,,
862,862,0.13310122938661054,,,,,,,
